2MASX,NED_id,ra,dec,l,b,Kmag,Kmag_err,z,zdist,zdist_err,D,D_err,gal_type,n_sumss,n_nvss,F1400,F1400_err,F843,F843_err,Fsyn,Lsyn,sum_ma,max_ma,lim_ma,max_dist_to_gal,min_dist_to_gal,contour_dist,geo_cen_ra,geo_cen_dec,flux_cen_ra,flux_cen_dec,class
21293744-2111443,IC 1386,322.40601,-21.19565,28.86701,-43.88294,9.854,0.033,0.0352145328,0.0361452216,0.0005003469,154.663063874,2.1409519297,-5,0,6,392.6,10.278132126,0,0,453.723742408,14284631605100000000000000000000000000000,0.1499722222,0.0352777778,0,0.1367609436,0.0002825849,0,322.399878162,-21.1971293661,322.395453082,-21.1929221234,j
21313299-3837046,NGC 7075,322.88742,-38.6179,4.32255,-47.03957,9.658,0.025,0.0181693246,0.0177641511,0.0005420425,74.9681250548,2.2278849514,-3,1,3,979.2,27.9908913756,1145.8,40.9,1131.65126991,8370862999450000000000000000000000000000,0.0427222222,0.0210555556,0,0.0276219137,0.0007725331,0,322.883869645,-38.6159577379,322.8877808,-38.6160302451,j
21341775-5338101,2MASX J21341775-5338101,323.57385,-53.63624,342.68326,-45.34813,11.257,0.075,0.0765199756,0.0794490409,0.0005003469,350.608095466,2.2080275093,98,2,0,0,0,1163.9,33.1615741484,992.14832123,160518392385000000000000000000000000000000,0.0275277778,0.0151944444,0,0.0131409614,0.0114789499,0.0044111603,323.551976483,-53.6046988083,323.541677288,-53.6046607048,u
21360902-6040550,FAIRALL 0109,324.03763,-60.68198,333.29956,-43.19652,11.543,0.075,0.0611125751,0.0627359586,0.0005003469,273.638896558,2.1823906413,98,1,0,0,0,627,24,534.476327357,52673048694600000000000000000000000000000,0.0109166667,0.0109166667,0,0.0002509049,0.0002509049,0,324.04155266,-60.6827602253,324.028906558,-60.6793744947,j
21410389-1641382,GIN 658,325.2662,-16.69392,36.07949,-44.90116,10.651,0.051,0.0517327071,0.0535288829,0.0005003469,231.954550889,2.1681329836,5,0,4,245.4,6.3608175575,0,0,283.606231245,20082874970200000000000000000000000000000,0.0940833333,0.0353055556,0,0.0548076617,0.0012044589,0,325.261564901,-16.6880163349,325.279051688,-16.7004151348,j
21451552-1959406,2MASX J21451552-1959406,326.31461,-19.99468,32.1256,-46.98207,11.365,0.062,0.058700895,0.0608693018,0.0005003469,265.146281648,2.179507759,98,0,5,401.7,7.932212806,0,0,464.240517894,42955466962800000000000000000000000000000,0.0833888889,0.0205555556,0,0.0703054321,0.0233687254,0.0089758783,326.314938661,-19.9878695677,326.306157855,-19.9794525956,j
21462626+3332411,4C +33.52,326.60934,33.54472,84.34719,-15.12736,11.519,0.071,0.0872007499,0.0923781836,0.0005003469,411.286206728,2.2276447054,98,0,6,591.9,10.1232405879,0,0,684.052682453,152293777970000000000000000000000000000000,0.1185555556,0.0323611111,0,0.053441004,0.000177034,0,326.589930175,33.5444600145,326.599747619,33.5529419646,j
21492796-6429194,2MASX J21492796-6429194,327.36664,-64.48872,327.70535,-42.86108,11.476,0.074,0.0554386222,0.0566408754,0.0005003469,245.986371809,2.1729627877,98,2,0,0,0,943.9,32.8257520858,804.612767771,64078647115000000000000000000000000000000,0.026,0.026,0,0.0463449978,0.0033454124,0,327.367195123,-64.4865348809,327.352687456,-64.4896786354,j
21512991-5520124,PKS 2148-555,327.87466,-55.33686,339.16937,-47.14434,10.767,0.061,0.038783686,0.0392795552,0.0005003469,168.461399891,2.1458780757,-5,4,0,0,0,2389.5,54.0945468601,2036.89184086,76080454703100000000000000000000000000000,0.0901111111,0.0366388889,0,0.072668839,0.0023472028,0.0173354707,327.866298841,-55.3436376642,327.87783267,-55.3290891179,j
21515500-1537358,2MASX J21515500-1537358,327.97922,-15.62664,38.93212,-46.89872,11.636,0.048,0.0611993022,0.0636114654,0.0005003469,277.629374371,2.1837414274,98,0,6,572.9,10.6423681575,0,0,662.094579789,67166881030300000000000000000000000000000,0.0953611111,0.03375,0,0.061108392,0.002378532,0,327.991346716,-15.6291638848,327.982693784,-15.6249966093,j
21570170-0750224,2MASX J21570170-0750224,329.25714,-7.83958,49.6893,-44.47924,11.463,0.073,0.0620332165,0.0646302307,0.0005003469,282.278621956,2.1853121534,98,0,1,433.1,14.7,0,0,500.52917177,52491585608500000000000000000000000000000,0.0178611111,0.0178611111,0,0.0031727116,0.0031727116,0,329.257688545,-7.8397633864,329.257688545,-7.8397633864,j
21570253+6626098,4C +66.24,329.26047,66.43603,106.71359,9.22457,10.335,0.059,0.0584340424,0.061274765,0.0005003469,266.989205013,2.1801342945,98,0,2,1009,28.1455147404,0,0,1166.0908204,109401707752000000000000000000000000000000,0.0229166667,0.0165555556,0,0.0246068714,0.0008802253,0,329.298226766,66.430484501,329.275554486,66.4424661145,j
21570595-6941236,ESO 075- G 041,329.27487,-69.68994,321.31647,-40.64714,10.298,0.047,0.0282730302,0.0281625549,0.0005003469,119.796741717,2.1283554214,-5,3,0,0,0,43820.7,1271.81924423,37354.2692157,705561016182000000000000000000000000000000,0.0934166667,0.0767777778,0,0.0124622733,0.0029227367,0,329.316060916,-69.6906320915,329.343216057,-69.6931264041,j
22002408-5610413,PKS 2156-564,330.10043,-56.17819,337.27731,-47.94757,11.295,0.07,0.075776124,0.0786100491,0.0005003469,346.704611445,2.2067480389,98,2,0,0,0,956.5,25.1978173658,815.353440378,128993986538000000000000000000000000000000,0.0354444444,0.0226111111,0,0.0096686408,0.0026040828,0,330.109798057,-56.1805493864,330.098808777,-56.1768729297,j
22011708-3746241,AM 2158-380 NED02,330.32111,-37.77333,5.31503,-52.9063,11.023,0.053,0.0334366275,0.034035176,0.0005003469,145.408302952,2.1376293502,-2,4,2,1589.6,44.8295661366,2800.3,65.2069014752,2387.07186523,66427548660700000000000000000000000000000,0.1511944444,0.1327777778,0,0.1055477397,0.0045986992,0.0059893906,330.318938055,-37.7743706254,330.308495761,-37.7786936963,j
22041766+0440021,CGCG 403-019,331.07358,4.66722,64.70104,-38.63127,11.217,0.049,0.0269988092,0.0280782455,0.0005003469,119.430622325,2.1282219964,-5,0,3,780.6,19.1478458318,0,0,902.131312591,16935790328000000000000000000000000000000,0.04425,0.0262222222,0,0.0214550603,0.0009774959,0,331.067696751,4.6703213179,331.067702288,4.6661543707,j
22111201+3855384,IC 5180,332.80008,38.92728,91.8545,-14.08761,9.696,0.033,0.0201779247,0.0210656673,0.000650982,89.1342352073,2.7544714742,-5,0,7,329.6,8.2158383626,0,0,380.915296733,3983105583090000000000000000000000000000,0.175,0.0351944444,0,0.083622297,0.0080120901,0.0030285337,332.77797386,38.8867078607,332.766479935,38.9114964911,j
22122068-2518283,PKS 2209-255,333.08624,-25.30791,26.65354,-54.4199,10.986,0.057,0.0625569147,0.0649100898,0.0005003469,283.556882826,2.1857434333,-4,0,2,314.1,10.2591422643,0,0,363.002107718,38414382288800000000000000000000000000000,0.0223611111,0.0129166667,0,0.0210016143,0.0012086866,0,333.083231003,-25.3130167756,333.083156477,-25.3046815261,j
22144500+1350476,NGC 7236,333.68747,13.84653,75.13812,-34.11025,10.251,0.06,0.0261648949,0.0273373439,0.0005003469,116.215120489,2.1270491245,-4,0,5,3270,66.0524806871,0,0,1854.53512339,67176683191700000000000000000000000000000,0.1014166667,0.0353333333,0,0.0673847889,0.0215324105,0.0215736729,333.691007103,13.8411130678,333.691128474,13.8577880602,j
22234962-0206137,2MASX J22234962-0206137,335.95673,-2.10381,61.86592,-46.71419,11.053,0.019,0.055878929,0.0581736639,0.0005003469,252.919255417,2.1753376484,-9,0,10,5783.9,89.3391291652,0,0,6684.3931577,562768908237000000000000000000000000000000,0.1362777778,0.0353611111,0,0.0777899379,0.0050973436,0.0674431374,335.958305223,-2.1038193965,335.958305446,-2.095481477,j
22275446-3034321,PKS 2225-308,336.97696,-30.57555,17.99344,-58.51451,10.976,0.065,0.0580571131,0.0600221192,0.0005003469,261.298847464,2.1781980647,-1,2,2,887.5,21.9783984858,1459.2,33.7077142506,1243.87218003,111777672791000000000000000000000000000000,0.0202777778,0.0154444444,0,0.0285053895,0.0004232686,0.0018131627,336.962880009,-30.5611999142,336.958041063,-30.5611791151,j
22312062+3921298,UGC 12064,337.83585,39.35825,95.45087,-15.92342,9.914,0.035,0.0171319352,0.0174623281,0.000583738,73.6872969311,2.4632498821,-3,0,12,2890.8,46.1184344921,0,0,3340.86753579,23875299486100000000000000000000000000000,0.2787222222,0.0353333333,0,0.2001795804,0.0086347698,0,337.794090493,39.228835516,337.773525522,39.0283548525,j
22314322-0824318,PKS 2229-08,337.93002,-8.40885,55.86731,-52.04551,11.22,0.06,0.0828944164,0.0872061235,0.0005003469,386.89532779,2.2198197051,-5,0,4,755.6,13.91222484,0,0,873.239072245,172038025816000000000000000000000000000000,0.0719722222,0.0229166667,0,0.0414891355,0.0023310045,0,337.92945274,-8.4121979317,337.92102421,-8.4122369175,j
22351101-5223239,PKS 2232-526,338.79596,-52.39006,338.70047,-54.21064,11.593,0.066,0.0550149938,0.0564040994,0.0005003469,244.916692216,2.1725956968,98,1,0,0,0,644,19.4,548.967711034,43339898721900000000000000000000000000000,0,0,1,0.0008661676,0.0008661676,0,338.805141539,-52.3935201309,338.789634187,-52.3861233119,p
22370410+3424573,NGC 7331,339.26709,34.41592,93.7221,-20.7238,6.081,0.016,0.0027218963,0.0032475833,0.0003669211,14.0626282588,0.9048784522,4,0,2,328.2,8.1492330928,0,0,379.297331274,98722717247300000000000000000000000000,0.0540555556,0.0297222222,0,0.0141023652,0.0083930874,0,339.267870597,34.4074028104,339.262995269,34.4158135364,g
22380121+4107363,2MASX J22380121+4107363,339.50519,41.12675,97.53358,-15.07315,11.567,0.059,0.0574166669,0.0602150565,0.0005003469,262.174680172,2.1784964055,98,0,5,689.1,12.5311611593,0,0,796.385712922,72045900571600000000000000000000000000000,0.0804722222,0.0209722222,0,0.048373746,0.0017204247,0.0191066489,339.518739395,41.1282610405,339.507707272,41.1240481144,j
22381350-0702052,MCG -01-57-017,339.55634,-7.03477,59.22427,-52.5681,11.498,0.069,0.0096465169,0.0092446068,0.0004503122,38.7674295809,1.8883926086,5,0,3,231,7.6269259863,0,0,266.964300805,528070034471000000000000000000000000000,0.0265,0.0140555556,0,0.0327049066,0.0019251413,0.0121111351,339.550765882,-7.0497131345,339.54656735,-7.0497085659,u
22382946+3519400,UGC 12127,339.62277,35.32798,94.49641,-20.09901,9.724,0.037,0.0275892205,0.0289847757,0.0005003469,123.369625924,2.1296562153,-5,0,1,360.5,12.1,0,0,416.626105802,8345786981540000000000000000000000000000,0.0087222222,0.0087222222,0,0.0015221879,0.0015221879,0.0025250297,339.620020345,35.3311789466,339.620020345,35.3311789466,j
22391136-1720284,PKS 2236-17,339.79739,-17.34119,43.75011,-57.98278,11.601,0.068,0.074365141,0.0777702053,0.0005003469,342.801337196,2.205466477,98,0,2,1891.9,44.8402720777,0,0,2186.44918049,338165051712000000000000000000000000000000,0.0386944444,0.0209444444,0,0.0147187879,0.0124395543,0,339.799196525,-17.350032411,339.794840541,-17.3416927121,j
22423823-4254324,ESO 290- G 004,340.65927,-42.90901,353.29346,-59.54723,10.649,0.057,0.0315553169,0.0320086338,0.0005003469,136.545869738,2.1344335008,-1,2,0,0,0,304.5,9.6176920308,259.566254674,6369563729000000000000000000000000000000,0.0415555556,0.0225277778,0,0.0201327884,0.011815517,0.0025308552,340.655009661,-42.9115643746,340.655009661,-42.9115643746,j
22425137-1657082,2MASX J22425137-1657082,340.71399,-16.95232,45.10686,-58.62325,11.147,0.058,0.0671634572,0.0700017578,0.0005003469,306.895240789,2.1935745899,-5,0,2,253.1,7.9404030124,0,0,292.505041272,36259180400400000000000000000000000000000,0.0258055556,0.0204444444,0,0.0240454726,0.0041501392,0,340.705667675,-16.9488976627,340.710008081,-16.9447162613,j
22455898-1737320,PKS 2243-179,341.49582,-17.62566,44.50651,-59.58014,11.428,0.069,0.0683976504,0.0713187788,0.0005003469,312.957254203,2.1955954577,98,0,1,395.8,13.8,0,0,457.421949172,58964601268500000000000000000000000000000,0.0053055556,0.0053055556,0,0.0004424426,0.0004424426,0,341.495349745,-17.6242584257,341.495349745,-17.6242584257,p
22492263-3728185,ESO 346- G 003,342.34439,-37.47178,3.25209,-62.36457,10.095,0.047,0.0286699734,0.0291280612,0.0005003469,123.992692483,2.1298828214,-2,1,1,340.2,10.8,472.7,14.4,402.945709636,8153480518940000000000000000000000000000,0.0162222222,0.0162222222,0,0.0007480802,0.0004525129,0,342.346496693,-37.4708260882,342.338796773,-37.4708475768,j
22512450+3813414,4C +37.66,342.85205,38.22811,98.40283,-18.86017,11.594,0.05,0.058700895,0.0615719602,0.0005003469,268.340655848,2.1805934127,98,0,2,987.5,22.7747667387,0,0,1141.2434937,108157238151000000000000000000000000000000,0.038,0.0222222222,0,0.0234758638,0.0113767043,0,342.851661135,38.2168738909,342.846357078,38.2167732754,j
22515859+1718147,2MASX J22515859+1718147,342.9942,17.30405,86.42131,-36.95835,11.292,0.066,0.0850792719,0.0899401439,0.0005003469,399.769189244,2.2239598378,98,0,2,714.7,20.9267771049,0,0,825.971367037,173735253240000000000000000000000000000000,0.0451944444,0.0294166667,0,0.0419615748,0.0144951646,0.0030767314,342.978852856,17.2810452162,342.983148016,17.2935686433,j
22571068-3627449,IC 1459,344.29453,-36.46248,4.65836,-64.10973,6.923,0.016,0.0057139807,0.0056193313,0.0004586513,24.2389563658,1.8029401888,-5,2,1,1279.7,45.2,1109.5,30.7058626324,1478.93599888,1143619453860000000000000000000000000000,0.0336666667,0.0336666667,0,0.0013081584,0.0004311295,0,344.292047818,-36.4633499399,344.292195875,-36.458152699,j
23085823+2322004,UGC 12390,347.24271,23.36684,94.41361,-33.76838,10.9,0.056,0.0351278057,0.0366951226,0.0005003469,157.079498448,2.1418170002,-5,0,2,407.2,13.6444127759,0,0,470.59681077,15282426363300000000000000000000000000000,0.0245555556,0.0123055556,0,0.0189339301,0.0024158325,0,347.242012102,23.3606145725,347.241964469,23.3689483008,j
23104223+0734033,NGC 7503,347.67603,7.56763,84.21858,-47.58912,10.191,0.041,0.0442374854,0.0460282672,0.0005003469,198.377412011,2.1564470255,-5,0,4,1729.7,35.4752026069,0,0,1998.99632512,103538234828000000000000000000000000000000,0.0893888889,0.0290555556,0,0.0465813873,0.0164757384,0.0072465007,347.676324841,7.5957038346,347.67633425,7.5832035167,j
23135863-4243393,ESO 291- G 009,348.49432,-42.72756,348.34262,-64.81477,11.176,0.077,0.0563959558,0.0580399671,0.0005003469,252.313971002,2.175130608,-2,1,0,0,0,472.1,14.2,402.434249036,33719556350400000000000000000000000000000,0,0,1,0.0006600405,0.0006600405,0,348.485647701,-42.7316730904,348.494074352,-42.727386008,p
23161076-4235053,NGC 7552,349.04486,-42.58483,348.14471,-65.23586,7.62,0.016,0.0053370515,0.0053350972,0.0004753296,21.4053593804,1.746656173,2,1,0,0,0,370.9,11.3,316.167894445,190663312882000000000000000000000000000,0,0,1,0.0005662109,0.0005662109,0,349.037168476,-42.5837530627,349.041318453,-42.5837886665,p
23174961+3423504,B2 2315+34,349.45679,34.39742,101.803,-24.60444,10.877,0.056,0.0596382146,0.0625494782,0.0005003469,272.789532894,2.1821028159,-4,0,2,397.5,12.3583979544,0,0,459.386621516,44992286865100000000000000000000000000000,0.0212222222,0.0122777778,0,0.0235860992,0.0003320312,0,349.454607202,34.3980170851,349.45453021,34.4021848731,j
23175633-4213335,LCRS B231511.1-422958,349.48486,-42.22595,348.48428,-65.69897,11.433,0.066,0.0559990126,0.0576265614,0.0005003469,250.443047253,2.1744902874,-9,3,0,0,0,524.3,14.8764915219,446.931321265,36894622460600000000000000000000000000000,0.0734444444,0.0351388889,0,0.0625701972,0.0025378869,0,349.492418577,-42.2303069096,349.496615398,-42.2215242959,j
23182362-4222140,NGC 7582,349.59842,-42.37057,348.07797,-65.6961,7.408,0.017,0.00525366,0.0052525755,0.0004753296,21.8486274026,1.7778458166,2,1,0,0,0,395.3,12,336.967292192,211709518955000000000000000000000000000,0,0,1,0.0005916196,0.0005916196,0,349.590572065,-42.367130889,349.594679279,-42.3715463616,g
23190591-4206486,MCG -07-47-031,349.7746,-42.11348,348.44943,-65.94096,10.822,0.06,0.0543178414,0.0558449672,0.0005003469,242.392059387,2.1717285822,-5,2,0,0,0,1722.9,45.6400043821,1468.65911388,113569601553000000000000000000000000000000,0.0736944444,0.0586666667,0,0.0306766365,0.0055561165,0,349.802317784,-42.1036620536,349.798199411,-42.10365465,j
23204252+0813014,NGC 7626,350.17722,8.217,87.85905,-48.37883,8.112,0.022,0.0113579127,0.0111875515,0.0004753296,47.7669545803,1.7336995771,-5,0,8,842.4,14.5910931736,0,0,973.552930729,2923607017610000000000000000000000000000,0.1895277778,0.0353055556,0,0.1060413625,0.0019065354,0,350.18523623,8.216875413,350.193660038,8.2169120741,j
23232031+2035237,CGCG 454-057,350.83472,20.5899,96.58028,-37.73251,10.46,0.047,0.0380231561,0.0396761248,0.0005003469,170.211561268,2.146500559,-5,0,5,836.4,16.5782990684,0,0,966.618793046,36858500709600000000000000000000000000000,0.10475,0.0300555556,0,0.0456530755,0.0007792975,0,350.829292148,20.5920147058,350.824840389,20.5919855272,j
23272195+1524375,2MASX J23272195+1524375,351.84149,15.4104,94.8053,-42.82303,11.077,0.054,0.0459686915,0.0479301879,0.0005003469,206.858940734,2.1594162441,-4,0,3,227.7,6.2872887639,0,0,263.15052508,14820305436400000000000000000000000000000,0.0751111111,0.0622222222,0,0.0425548848,0.000030617,0,351.827112311,15.4165872442,351.840082121,15.4124303682,j
23275670+0846443,NGC 7674,351.98627,8.779,90.62678,-48.78495,9.951,0.035,0.0289234834,0.0301198002,0.0005003469,128.308717224,2.1314506177,4,0,1,220.9,6.6,0,0,255.291835705,5531635725460000000000000000000000000000,0.0053055556,0.0053055556,1,0.0003156204,0.0003156204,0,351.987351812,8.7791905329,351.983135749,8.7791903836,p
23360718-3230326,PKS 2333-327,354.03,-32.509,10.1429,-72.82886,11.364,0.06,0.052122979,0.0536873601,0.0005003469,232.667693318,2.1683792044,98,2,3,332.9,8.1614949611,420,12.0415945788,384.729072459,27411417499800000000000000000000000000000,0.06825,0.0314722222,0,0.0328348499,0.0044521513,0,354.022531183,-32.5081608103,354.027609188,-32.499884789,j
23382938+2701526,NGC 7720 NED01,354.62241,27.03137,103.50146,-33.07298,9.434,0.033,0.0305279345,0.0319528185,0.0005003469,136.3021415,2.1343454143,-3,0,10,8046.3,125.17084325,0,0,9299.02534013,227377302617000000000000000000000000000000,0.1913611111,0.0353611111,0,0.1016032324,0.0073474155,0.0062058782,354.620221924,27.009668699,354.620119579,27.0180027517,j
23400080+2708014,NGC 7728,355.00342,27.13372,103.92399,-33.08795,9.528,0.025,0.0313485061,0.0328006227,0.0005003469,140.006334012,2.1356830194,-5,0,6,516.6,13.193938002,0,0,597.029254528,15402644809500000000000000000000000000000,0.0877777778,0.0351388889,0,0.0836828581,0.0006598085,0,355.044622668,27.1591427133,355.00269537,27.1338406633,j
23412980-2919149,MCG -05-55-032,355.37415,-29.32081,20.73442,-74.45345,10.626,0.053,0.0522697479,0.0538963348,0.0005003469,233.608306858,2.1687038381,-5,0,6,353.6,9.4143507477,0,0,408.651847466,29351773713200000000000000000000000000000,0.1088611111,0.0350833333,0,0.0606899432,0.0005012291,0,355.350093313,-29.3152734218,355.35975547,-29.2986467197,j
23470479+5142179,2MASX J23470479+5142179,356.77008,51.70497,112.89137,-9.9076,11.025,0.049,0.0440006538,0.0460611845,0.0005003469,198.524016758,2.1564984499,98,0,3,412.4,10.3038827633,0,0,476.606396762,24722380983300000000000000000000000000000,0.045,0.0353333333,0,0.0515573408,0.0005390551,0.0007064709,356.804527018,51.6998160602,356.797806111,51.6999765946,j
23554421+3012439,CGCG 498-038,358.93427,30.21226,108.87043,-31.13392,11.216,0.058,0.0308214723,0.0322690565,0.0005003469,137.683312077,2.1348444475,-2,0,1,244.4,7.3,0,0,282.450541631,7047082272030000000000000000000000000000,0.0051388889,0.0051388889,1,0.000270552,0.000270552,0,358.934369898,30.2118383802,358.934324743,30.21600688,p
23570068-3445331,ESO 349- G 010,359.25293,-34.75919,356.37637,-76.07766,10.045,0.052,0.0494444463,0.0508088494,0.0005003469,219.738348332,2.1639025296,-5,1,1,1284.7,43.3,3018,90.6,2572.64681972,163491885014000000000000000000000000000000,0.0173333333,0.0173333333,0,0.0006049738,0.0003970259,0,359.254434088,-34.7600607357,359.254434088,-34.7600607357,j
